agency_ori,agency_incident_id,location_address,location_address_adjusted,latlng_method,geocoded_location_interpreted,geocoded_location_type,geocoding_imprecise,lat,lng,tract_2010,tract_state_2010,tract_2000,tract_state_2000
MDBPD0000,17V0236,1000 E BIDDLE ST,"1000 E BIDDLE ST, Baltimore, Maryland, USA",geocoded,"1000 E Biddle St, Baltimore, MD 21202, USA",premise,False,39.3041094,-76.6034176,24510100100.0,MD,24510100100.0,MD
MDBPD0000,17V0235,2008 MARYLAND AV,"2008 MARYLAND AV, Baltimore, Maryland, USA",geocoded,"2008 Maryland Ave, Baltimore, MD 21218, USA",premise,False,39.3123643,-76.6184363,24510120600.0,MD,24510120600.0,MD
MDBPD0000,17V0234,4600 YORK RD,"4600 YORK RD, Baltimore, Maryland, USA",geocoded,"4600 York Rd, Baltimore, MD 21212, USA",premise,False,39.3444945,-76.6097818,24510271102.0,MD,24510271102.0,MD
MDBPD0000,17V0233,2100 N CHARLES ST,"2100 N CHARLES ST, Baltimore, Maryland, USA",geocoded,"2100 N Charles St, Baltimore, MD 21218, USA",street_address,False,39.31327840000001,-76.6169895,24510120600.0,MD,24510120600.0,MD
MDBPD0000,17V0232,2600 E EAGER ST,"2600 E EAGER ST, Baltimore, Maryland, USA",geocoded,"2600 E Eager St, Baltimore, MD 21205, USA",street_address,False,39.301987200000006,-76.5806983,24510070200.0,MD,24510070200.0,MD
MDBPD0000,17V0230,2400 E OLIVER ST,"2400 E OLIVER ST, Baltimore, Maryland, USA",geocoded,"2400 E Oliver St, Baltimore, MD 21213, USA",street_address,False,39.30808100000001,-76.58413890000001,24510080301.0,MD,24510080301.0,MD
MDBPD0000,17V0231,2801 LOUISE AV,"2801 LOUISE AV, Baltimore, Maryland, USA",geocoded,"2801 Louise Ave, Baltimore, MD 21214, USA",premise,False,39.36132720000001,-76.55828319999998,24510270702.0,MD,24510270702.0,MD
MDBPD0000,17V0229,2000 ROBB ST,"2000 ROBB ST, Baltimore, Maryland, USA",geocoded,"2000 Robb St, Baltimore, MD 21218, USA",premise,False,39.313217200000004,-76.6036433,24510090800.0,MD,24510090800.0,MD
MDBPD0000,17V0227,5656 THE ALAMEDA,"5656 THE ALAMEDA, Baltimore, Maryland, USA",geocoded,"5656 The Alameda, Baltimore, MD 21239, USA",premise,False,39.3593325,-76.5948148,24510270802.0,MD,24510270802.0,MD
MDBPD0000,17V0226,5874 BELAIR RD,"5874 BELAIR RD, Baltimore, Maryland, USA",geocoded,"5874 Belair Rd, Baltimore, MD 21206, USA",street_address,False,39.3453455,-76.5417113,24510270401.0,MD,24510260101.0,MD
MDBPD0000,17V0224,4715 LIBERTY HEIGHTS AV,"4715 LIBERTY HEIGHTS AV, Baltimore, Maryland, USA",geocoded,"4715 Liberty Heights Ave, Baltimore, MD 21207, USA",premise,False,39.331388000000004,-76.69632940000002,24510280200.0,MD,24510280200.0,MD
MDBPD0000,17V0223,4636 YORK RD,"4636 YORK RD, Baltimore, Maryland, USA",geocoded,"4636 York Rd, Baltimore, MD 21212, USA",premise,False,39.345383500000004,-76.6098947,24510271102.0,MD,24510271102.0,MD
MDBPD0000,17V0225,3700 FERNDALE AV,"3700 FERNDALE AV, Baltimore, Maryland, USA",geocoded,"3700 Ferndale Ave, Baltimore, MD 21207, USA",premise,False,39.3349005,-76.70043799999998,24510280102.0,MD,24510280102.0,MD
MDBPD0000,17V0222,1900 N BENTALOU ST,"1900 N BENTALOU ST, Baltimore, Maryland, USA",geocoded,"1900 N Bentalou St, Baltimore, MD 21216, USA",premise,False,39.3099919,-76.65433399999998,24510150400.0,MD,24510150400.0,MD
MDBPD0000,17V0221,1500 SPRUCE ST,"1500 SPRUCE ST, Baltimore, Maryland, USA",geocoded,"1500 Spruce St, Baltimore, MD 21226, USA",premise,False,39.2300081,-76.58985849999998,24510250500.0,MD,24510250500.0,MD
MDBPD0000,17V0220,800 ALLENDALE ST,"800 ALLENDALE ST, Baltimore, Maryland, USA",geocoded,"800 Allendale St, Baltimore, MD 21229, USA",premise,False,39.2966039,-76.6787701,24510160802.0,MD,24510160802.0,MD
MDBPD0000,17V0219,3009 ECHODALE AV,"3009 ECHODALE AV, Baltimore, Maryland, USA",geocoded,"3009 Echodale Ave, Baltimore, MD 21214, USA",street_address,False,39.349313,-76.562752,24510270302.0,MD,24510270302.0,MD
MDBPD0000,17V0217,2200 FLEETWOOD AV,"2200 FLEETWOOD AV, Baltimore, Maryland, USA",geocoded,"2200 Fleetwood Ave, Baltimore, MD 21214, USA",street_address,False,39.3670549,-76.57140129999998,24510270702.0,MD,24510270702.0,MD
MDBPD0000,17V0215,1800 CLIFTON AV,"1800 CLIFTON AV, Baltimore, Maryland, USA",geocoded,"1800 Clifton Ave, Baltimore, MD 21217, USA",premise,False,39.3121657,-76.6470808,24510150400.0,MD,24510150400.0,MD
MDBPD0000,17V0216,1600 WESTWOOD AV,"1600 WESTWOOD AV, Baltimore, Maryland, USA",geocoded,"1600 Westwood Ave, Baltimore, MD 21217, USA",street_address,False,39.30958370000001,-76.643714,24510150100.0,MD,24510150100.0,MD
MDBPD0000,17V0214,1700 CLIFTVIEW AV,"1700 CLIFTVIEW AV, Baltimore, Maryland, USA",geocoded,"1700 Cliftview Ave, Baltimore, MD 21213, USA",street_address,False,39.315325,-76.5937208,24510080500.0,MD,24510080500.0,MD
MDBPD0000,17V0213,2000 MARYLAND AV,"2000 MARYLAND AV, Baltimore, Maryland, USA",geocoded,"2000 Maryland Ave, Baltimore, MD 21218, USA",street_address,False,39.31225360000001,-76.61824250000002,24510120600.0,MD,24510120600.0,MD
MDBPD0000,17V0212,3000 ARUNAH AV,"3000 ARUNAH AV, Baltimore, Maryland, USA",geocoded,"3000 Arunah Ave, Baltimore, MD 21216, USA",premise,False,39.2953141,-76.6668767,24510160600.0,MD,24510160600.0,MD
MDBPD0000,17V0211,3900 EDGEHILL AV,"3900 EDGEHILL AV, Baltimore, Maryland, USA",geocoded,"3900 Edgehill Ave, Baltimore, MD 21211, USA",street_address,False,39.3359458,-76.6385487,24510130804.0,MD,24510130804.0,MD
MDBPD0000,17V0210,001 N BRUCE ST,"001 N BRUCE ST, Baltimore, Maryland, USA",geocoded,"1 N Bruce St, Baltimore, MD 21223, USA",street_address,False,39.2882991,-76.6444916,24510190100.0,MD,24510190100.0,MD
MDBPD0000,17V0208,500 S BENTALOU ST,"500 S BENTALOU ST, Baltimore, Maryland, USA",geocoded,"500 S Bentalou St, Baltimore, MD 21223, USA",street_address,False,39.281269,-76.652699,24510200500.0,MD,24510200500.0,MD
MDBPD0000,17V0206,400 LAURENS ST,"400 LAURENS ST, Baltimore, Maryland, USA",geocoded,"400 Laurens St, Baltimore, MD 21217, USA",street_address,False,39.30708509999999,-76.63185940000002,24510140200.0,MD,24510140200.0,MD
MDBPD0000,17V0204,5827 MORAVIA RD,"5827 MORAVIA RD, Baltimore, Maryland, USA",geocoded,"5827 Moravia Rd, Baltimore, MD 21206, USA",street_address,False,39.3170237,-76.54572379999998,24510260402.0,MD,24510260402.0,MD
MDBPD0000,17V0203,200 HERRING CT,"200 HERRING CT, Baltimore, Maryland, USA",geocoded,"200 Herring Ct, Baltimore, MD 21231, USA",street_address,False,39.287809499999995,-76.59514109999998,24510030100.0,MD,24510030100.0,MD
MDBPD0000,17V0202,600 DENISON ST,"600 DENISON ST, Baltimore, Maryland, USA",geocoded,"600 Denison St, Baltimore, MD 21229, USA",premise,False,39.2945545,-76.6744897,24510160802.0,MD,24510160802.0,MD
MDBPD0000,17V0201,1800 MC CULLOH ST,"1800 MC CULLOH ST, Baltimore, Maryland, USA",geocoded,"1800 McCulloh St, Baltimore, MD 21217, USA",street_address,False,39.3064157,-76.6328985,24510140300.0,MD,24510140300.0,MD
MDBPD0000,17V0200,2600 EDMONDSON AV,"2600 EDMONDSON AV, Baltimore, Maryland, USA",geocoded,"2600 Edmondson Ave, Baltimore, MD 21223, USA",street_address,False,39.2946144,-76.6594116,24510160600.0,MD,24510160600.0,MD
MDBPD0000,17V0199,1700 N FULTON AV,"1700 N FULTON AV, Baltimore, Maryland, USA",geocoded,"1700 N Fulton Ave, Baltimore, MD 21217, USA",premise,False,39.3080223,-76.64656190000002,24510150200.0,MD,24510150200.0,MD
MDBPD0000,17V0198,1900 HOLLINS ST,"1900 HOLLINS ST, Baltimore, Maryland, USA",geocoded,"1900 Hollins St, Baltimore, MD 21223, USA",street_address,False,39.287332899999996,-76.64732599999998,24510200300.0,MD,24510200300.0,MD
MDBPD0000,17V0197,300 N ROBINSON ST,"300 N ROBINSON ST, Baltimore, Maryland, USA",geocoded,"300 N Robinson St, Baltimore, MD 21224, USA",street_address,False,39.2955989,-76.5728915,24510060100.0,MD,24510060100.0,MD
MDBPD0000,17V0196,2300 WHITTIER AV,"2300 WHITTIER AV, Baltimore, Maryland, USA",geocoded,"2300 Whittier Ave, Baltimore, MD 21217, USA",street_address,False,39.316501,-76.64814,24510130400.0,MD,24510130400.0,MD
MDBPD0000,17V0195,1800 N GAY ST,"1800 N GAY ST, Baltimore, Maryland, USA",geocoded,"1800 N Gay St, Baltimore, MD 21213, USA",premise,False,39.3113001,-76.5856668,24510080200.0,MD,24510080200.0,MD
MDBPD0000,17V0194,2700 POLK ST,"2700 POLK ST, Baltimore, Maryland, USA",geocoded,"2700 Polk St, Baltimore, MD 21218, USA",street_address,False,39.32151100000001,-76.5936608,24510090700.0,MD,24510090700.0,MD
MDBPD0000,17V0193,600 LAURENS ST,"600 LAURENS ST, Baltimore, Maryland, USA",geocoded,"600 Laurens St, Baltimore, MD 21217, USA",street_address,False,39.304310799999996,-76.6355906,24510140200.0,MD,24510140300.0,MD
MDBPD0000,17V0191,5903 FALKIRK RD,"5903 FALKIRK RD, Baltimore, Maryland, USA",geocoded,"5903 Falkirk Rd, Baltimore, MD 21239, USA",premise,False,39.363079799999994,-76.58811949999998,24510270802.0,MD,24510270802.0,MD
MDBPD0000,17V0192,3300 W BELVEDERE AV,"3300 W BELVEDERE AV, Baltimore, Maryland, USA",geocoded,"3300 W Belvedere Ave, Baltimore, MD 21215, USA",premise,False,39.34849370000001,-76.67730920000002,24510271801.0,MD,24510271801.0,MD
MDBPD0000,17V0190,1538 W LANVALE ST,"1538 W LANVALE ST, Baltimore, Maryland, USA",geocoded,"1538 W Lanvale St, Baltimore, MD 21217, USA",street_address,False,39.297936,-76.642749,24510160200.0,MD,24510160200.0,MD
MDBPD0000,17V0188,3300 SPAULDING AV,"3300 SPAULDING AV, Baltimore, Maryland, USA",geocoded,"3300 Spaulding Ave, Baltimore, MD 21215, USA",street_address,False,39.3475956,-76.67592960000002,24510271802.0,MD,24510271802.0,MD
MDBPD0000,17V0189,600 CHERRY HILL RD,"600 CHERRY HILL RD, Baltimore, Maryland, USA",geocoded,"600 Cherry Hill Rd, Baltimore, MD 21225, USA",street_address,False,39.25042699999999,-76.62228640000002,24510250207.0,MD,24510250207.0,MD
MDBPD0000,17H0110,3100 W NORTH AV,"3100 W NORTH AV, Baltimore, Maryland, USA",geocoded,"3100 W North Ave, Baltimore, MD 21216, USA",premise,False,39.3093514,-76.66956100000002,24510150600.0,MD,24510150600.0,MD
MDBPD0000,17V0186,500 FREEMAN ST,"500 FREEMAN ST, Baltimore, Maryland, USA",geocoded,"500 Freeman St, Baltimore, MD 21225, USA",street_address,False,39.2373298,-76.60357370000001,24510250401.0,MD,24510250401.0,MD
MDBPD0000,17V0185,1800 N ROSEDALE ST,"1800 N ROSEDALE ST, Baltimore, Maryland, USA",geocoded,"1800 N Rosedale St, Baltimore, MD 21216, USA",premise,False,39.308128499999995,-76.6694933,24510150600.0,MD,24510150600.0,MD
MDBPD0000,17V0183,1800 PRESBURY ST,"1800 PRESBURY ST, Baltimore, Maryland, USA",geocoded,"1800 Presbury St, Baltimore, MD 21217, USA",street_address,False,39.308065899999995,-76.64766399999998,24510150200.0,MD,24510150200.0,MD
MDBPD0000,17V0181,600 N PATTERSON PARK AV,"600 N PATTERSON PARK AV, Baltimore, Maryland, USA",geocoded,"600 N Patterson Park Ave, Baltimore, MD 21205, USA",premise,False,39.2980118,-76.5855756,24510070300.0,MD,24510070300.0,MD
MDBPD0000,17H0105,001 S CAREY ST,"001 S CAREY ST, Baltimore, Maryland, USA",geocoded,"1 S Carey St, Baltimore, MD 21223, USA",street_address,False,39.2885303,-76.63797170000002,24510180300.0,MD,24510180200.0,MD
MDBPD0000,17V0180,2100 BAKER ST,"2100 BAKER ST, Baltimore, Maryland, USA",geocoded,"2100 Baker St, Baltimore, MD 21217, USA",premise,False,39.3066458,-76.65164140000002,24510150300.0,MD,24510150300.0,MD
MDBPD0000,17V0179,2500 W BELVEDERE AV,"2500 W BELVEDERE AV, Baltimore, Maryland, USA",geocoded,"2500 W Belvedere Ave, Baltimore, MD 21215, USA",premise,False,39.353609399999996,-76.666938,24510271700.0,MD,24510271700.0,MD
MDBPD0000,17V0177,5000 PALMER AV,"5000 PALMER AV, Baltimore, Maryland, USA",geocoded,"5000 Palmer Ave, Baltimore, MD 21215, USA",street_address,False,39.34808560000001,-76.6723954,24510271700.0,MD,24510271700.0,MD
MDBPD0000,17H0098,300 S CALHOUN ST,"300 S CALHOUN ST, Baltimore, Maryland, USA",geocoded,"300 S Calhoun St, Baltimore, MD 21223, USA",premise,False,39.2843956,-76.6395452,24510190200.0,MD,24510190200.0,MD
MDBPD0000,17V0176,1100 RIGGS AV,"1100 RIGGS AV, Baltimore, Maryland, USA",geocoded,"1100 Riggs Ave, Baltimore, MD 21217, USA",street_address,False,39.301401,-76.636394,24510160100.0,MD,24510160100.0,MD
MDBPD0000,17V0173,2700 E MADISON ST,"2700 E MADISON ST, Baltimore, Maryland, USA",geocoded,"2700 E Madison St, Baltimore, MD 21205, USA",street_address,False,39.30016699999999,-76.5795672,24510070200.0,MD,24510070200.0,MD
MDBPD0000,17V0174,1219 N CAROLINE ST,"1219 N CAROLINE ST, Baltimore, Maryland, USA",geocoded,"1219 N Caroline St, Baltimore, MD 21213, USA",premise,False,39.3046627,-76.59778790000001,24510080800.0,MD,24510080800.0,MD
MDBPD0000,17V0175,4000 FREDERICK AV,"4000 FREDERICK AV, Baltimore, Maryland, USA",geocoded,"4000 Frederick Ave, Baltimore, MD 21229, USA",street_address,False,39.2819073,-76.6821556,24510200800.0,MD,24510200800.0,MD
MDBPD0000,17V0172,2400 WASHINGTON BLVD,"2400 WASHINGTON BLVD, Baltimore, Maryland, USA",geocoded,"2400 Washington Blvd, Baltimore, MD 21230, USA",street_address,False,39.268390600000004,-76.6505528,24510250303.0,MD,24510250303.0,MD
MDBPD0000,17V0170,5915 RADECKE AV,"5915 RADECKE AV, Baltimore, Maryland, USA",geocoded,"5915 Radecke Ave, Baltimore, MD 21206, USA",street_address,False,39.330621,-76.5325584,24510260403.0,MD,24510260403.0,MD
MDBPD0000,17V0171,1100 WICKLOW RD,"1100 WICKLOW RD, Baltimore, Maryland, USA",geocoded,"1100 Wicklow Rd, Baltimore, MD 21229, USA",premise,False,39.297639200000006,-76.69077419999998,24510280402.0,MD,24510280402.0,MD
MDBPD0000,17V0169,2716 E CHASE ST,"2716 E CHASE ST, Baltimore, Maryland, USA",geocoded,"2716 E Chase St, Baltimore, MD 21213, USA",street_address,False,39.3040027,-76.579213,24510080302.0,MD,24510080302.0,MD
MDBPD0000,17V0168,4400 PARK HEIGHTS AV,"4400 PARK HEIGHTS AV, Baltimore, Maryland, USA",geocoded,"4400 Park Heights Ave, Baltimore, MD 21215, USA",street_address,False,39.339635200000004,-76.66694439999998,24510271600.0,MD,24510271600.0,MD
MDBPD0000,17V0166,1800 WILKENS AV,"1800 WILKENS AV, Baltimore, Maryland, USA",geocoded,"1800 Wilkens Ave, Baltimore, MD 21223, USA",premise,False,39.282767299999996,-76.6450729,24510190300.0,MD,24510190300.0,MD
MDBPD0000,17V0167,2000 W PRATT ST,"2000 W PRATT ST, Baltimore, Maryland, USA",geocoded,"2000 W Pratt St, Baltimore, MD 21223, USA",street_address,False,39.285354999999996,-76.648664,24510200300.0,MD,24510200300.0,MD
MDBPD0000,17V0159,1800 E LAFAYETTE AV,"1800 E LAFAYETTE AV, Baltimore, Maryland, USA",geocoded,"1800 E Lafayette Ave, Baltimore, MD 21213, USA",street_address,False,39.3109005,-76.5928253,24510080600.0,MD,24510080600.0,MD
MDBPD0000,17V0161,1611 BANK ST,"1611 BANK ST, Baltimore, Maryland, USA",geocoded,"1611 Bank St, Baltimore, MD 21231, USA",premise,False,39.28636229999999,-76.5947918,24510030100.0,MD,24510030100.0,MD
MDBPD0000,17V0163,800 APPLETON ST,"800 APPLETON ST, Baltimore, Maryland, USA",geocoded,"800 Appleton St, Baltimore, MD 21217, USA",premise,False,39.2978922,-76.6485252,24510160400.0,MD,24510160400.0,MD
MDBPD0000,17V0162,1300 PROCTOR ST,"1300 PROCTOR ST, Baltimore, Maryland, USA",geocoded,"1300 Proctor St, Baltimore, MD 21202, USA",street_address,False,39.3054088,-76.6072987,24510090900.0,MD,24510090900.0,MD
MDBPD0000,17V0157,2200 FLEETWOOD AV,"2200 FLEETWOOD AV, Baltimore, Maryland, USA",geocoded,"2200 Fleetwood Ave, Baltimore, MD 21214, USA",street_address,False,39.3670549,-76.57140129999998,24510270702.0,MD,24510270702.0,MD
MDBPD0000,17V0158,1800 HARLEM AV,"1800 HARLEM AV, Baltimore, Maryland, USA",geocoded,"1800 Harlem Ave, Baltimore, MD 21217, USA",street_address,False,39.2964339,-76.6463002,24510160400.0,MD,24510160400.0,MD
MDBPD0000,17V0156,2000 LINDEN AV,"2000 LINDEN AV, Baltimore, Maryland, USA",geocoded,"2000 Linden Ave, Baltimore, MD 21217, USA",premise,False,39.3107571,-76.6330132,24510130200.0,MD,24510130200.0,MD
MDBPD0000,17H0088,4000 NORFOLK AV,"4000 NORFOLK AV, Baltimore, Maryland, USA",geocoded,"4000 Norfolk Ave, Baltimore, MD 21216, USA",premise,False,39.32419780000001,-76.6854177,24510150900.0,MD,24510150900.0,MD
MDBPD0000,17V0153,2400 FREDERICK AV,"2400 FREDERICK AV, Baltimore, Maryland, USA",geocoded,"2400 Frederick Ave, Baltimore, MD 21223, USA",premise,False,39.2843191,-76.6546627,24510200400.0,MD,24510200400.0,MD
MDBPD0000,17V0155,1800 RAMSAY ST,"1800 RAMSAY ST, Baltimore, Maryland, USA",geocoded,"1800 Ramsay St, Baltimore, MD 21223, USA",street_address,False,39.2831987,-76.6449471,24510190300.0,MD,24510190300.0,MD
MDBPD0000,17V0154,1100 W PRATT ST,"1100 W PRATT ST, Baltimore, Maryland, USA",geocoded,"1100 W Pratt St, Baltimore, MD 21223, USA",premise,False,39.28589940000001,-76.6352902,24510180300.0,MD,24510180300.0,MD
MDBPD0000,17V0151,2020 LINDEN AV,"2020 LINDEN AV, Baltimore, Maryland, USA",geocoded,"2020 Linden Ave, Baltimore, MD 21217, USA",street_address,False,39.311246999999995,-76.63351290000001,24510130200.0,MD,24510130200.0,MD
MDBPD0000,17V0152,4400 PARK HEIGHTS AV,"4400 PARK HEIGHTS AV, Baltimore, Maryland, USA",geocoded,"4400 Park Heights Ave, Baltimore, MD 21215, USA",street_address,False,39.339635200000004,-76.66694439999998,24510271600.0,MD,24510271600.0,MD
MDBPD0000,17V0150,5300 NELSON AV,"5300 NELSON AV, Baltimore, Maryland, USA",geocoded,"5300 Nelson Ave, Baltimore, MD 21215, USA",premise,False,39.34696410000001,-76.6843689,24510271801.0,MD,24510271801.0,MD
MDBPD0000,17V0148,1100 N LAKEWOOD AV,"1100 N LAKEWOOD AV, Baltimore, Maryland, USA",geocoded,"1100 N Lakewood Ave, Baltimore, MD 21213, USA",premise,False,39.3041203,-76.5799889,24510080301.0,MD,24510080301.0,MD
MDBPD0000,17V0149,2700 PRESBURY ST,"2700 PRESBURY ST, Baltimore, Maryland, USA",geocoded,"2700 Presbury St, Baltimore, MD 21216, USA",street_address,False,39.307596999999994,-76.66145999999998,24510150600.0,MD,24510150600.0,MD
MDBPD0000,17V0147,2600 JEFFERSON ST,"2600 JEFFERSON ST, Baltimore, Maryland, USA",geocoded,"2600 Jefferson St, Baltimore, MD 21205, USA",premise,False,39.296944,-76.5803614,24510070200.0,MD,24510070200.0,MD
MDBPD0000,17V0145,1900 KENNEDY AV,"1900 KENNEDY AV, Baltimore, Maryland, USA",geocoded,"1900 Kennedy Ave, Baltimore, MD 21218, USA",street_address,False,39.312132,-76.60447599999998,24510090800.0,MD,24510090800.0,MD
MDBPD0000,17V0144,300 S LOUDON AV,"300 S LOUDON AV, Baltimore, Maryland, USA",geocoded,"300 S Loudon Ave, Baltimore, MD 21229, USA",street_address,False,39.2817487,-76.68211409999998,24510200800.0,MD,24510200800.0,MD
MDBPD0000,17V0143,2400 CARROLL ST,"2400 CARROLL ST, Baltimore, Maryland, USA",geocoded,"2400 Carroll St, Baltimore, MD 21230, USA",street_address,False,39.26736229999999,-76.64959759999998,24510250303.0,MD,24510250303.0,MD
MDBPD0000,17V0142,1300 N PATTERSON PARK AV,"1300 N PATTERSON PARK AV, Baltimore, Maryland, USA",geocoded,"1300 N Patterson Park Ave, Baltimore, MD 21213, USA",street_address,False,39.3057325,-76.5855727,24510080400.0,MD,24510080400.0,MD
MDBPD0000,17H0081,1600 N WOLFE ST,"1600 N WOLFE ST, Baltimore, Maryland, USA",geocoded,"1600 N Wolfe St, Baltimore, MD 21213, USA",premise,False,39.3087585,-76.59172640000001,24510080600.0,MD,24510080600.0,MD
MDBPD0000,17V0141,4700 GWYNN OAK AV,"4700 GWYNN OAK AV, Baltimore, Maryland, USA",geocoded,"4700 Gwynn Oak Ave, Gwynn Oak, MD 21207, USA",street_address,False,39.330979299999996,-76.6959945,24510280200.0,MD,24510280200.0,MD
MDBPD0000,17V0138,2725 EDMONDSON AV,"2725 EDMONDSON AV, Baltimore, Maryland, USA",geocoded,"2725 Edmondson Ave, Baltimore, MD 21223, USA",street_address,False,39.294244899999995,-76.66211299999998,24510160600.0,MD,24510160600.0,MD
MDBPD0000,17V0140,800 W LEXINGTON ST,"800 W LEXINGTON ST, Baltimore, Maryland, USA",geocoded,"800 W Lexington St, Baltimore, MD 21201, USA",premise,False,39.2912348,-76.63077940000002,24510180100.0,MD,24510180100.0,MD
MDBPD0000,17V0139,3800 BOARMAN AV,"3800 BOARMAN AV, Baltimore, Maryland, USA",geocoded,"3800 Boarman Ave, Baltimore, MD 21215, USA",premise,False,39.33465379999999,-76.67902830000001,24510151000.0,MD,24510151000.0,MD
MDBPD0000,17V0137,300 EDGEWOOD ST,"300 EDGEWOOD ST, Baltimore, Maryland, USA",geocoded,"300 Edgewood St, Baltimore, MD 21229, USA",premise,False,39.2913208,-76.67564,24510200701.0,MD,24510200701.0,MD
MDBPD0000,17V0135,1800 CLIFTON AV,"1800 CLIFTON AV, Baltimore, Maryland, USA",geocoded,"1800 Clifton Ave, Baltimore, MD 21217, USA",premise,False,39.3121657,-76.6470808,24510150400.0,MD,24510150400.0,MD
MDBPD0000,17V0133,2400 ARUNAH AV,"2400 ARUNAH AV, Baltimore, Maryland, USA",geocoded,"2400 Arunah Ave, Baltimore, MD 21216, USA",premise,False,39.2957641,-76.65502990000002,24510160500.0,MD,24510160500.0,MD
MDBPD0000,17V0131,0001 N STRICKER ST,"0001 N STRICKER ST, Baltimore, Maryland, USA",geocoded,"1 N Stricker St, Baltimore, MD 21223, USA",street_address,False,39.2884838,-76.64074049999998,24510190100.0,MD,24510190100.0,MD
MDBPD0000,17V0132,200 STONECROFT RD,"200 STONECROFT RD, Baltimore, Maryland, USA",geocoded,"200 Stonecroft Rd, Baltimore, MD 21229, USA",street_address,False,39.28097320000001,-76.7075504,24510280403.0,MD,24510280403.0,MD
MDBPD0000,17V0130,800 N GILMOR ST,"800 N GILMOR ST, Baltimore, Maryland, USA",geocoded,"800 N Gilmor St, Baltimore, MD 21217, USA",street_address,False,39.2977363,-76.64288470000002,24510160200.0,MD,24510160200.0,MD
MDBPD0000,17V0129,1000 BETHUNE RD,"1000 BETHUNE RD, Baltimore, Maryland, USA",geocoded,"1000 Bethune Rd, Baltimore, MD 21225, USA",street_address,False,39.2441276,-76.62489609999999,24510250204.0,MD,24510250204.0,MD
