CASE_NUMBER,CASE_DATE,CASE_ADDRESS,CASE_STATUS,DESCRIPTION,VICT_TYPE,vict_type_generic,case_vict_type_generic,weapon_inferred,name_is_vague,null_dob,age_at_case,RACE,SEX,person_uid_is_custom_match,person_uid
12H0033,2012-03-16,3500 W BELVEDERE AV,OPEN,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE,Firearm,0,0,25,BLACK,MALE,0,20ebaf9dcc
12V0064,2012-03-16,1900 W LAFAYETTE AV,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,25,BLACK,MALE,0,4ad6fdaeb4
12V0065,2012-03-16,2000 E BELVEDERE AV,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,21,BLACK,MALE,0,4f53a730fa
12V0066,2012-03-17,4100 BOARMAN AV,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,23,BLACK,MALE,0,71d489d799
12V0067,2012-03-18,3900 BENZINGER RD,CLOSED,SUSPECT,,,NON FATAL SHOOTING,Firearm,0,0,39,BLACK,FEMALE,0,1d93dba6ec
12V0067,2012-03-18,3900 BENZINGER RD,CLOSED,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,30,BLACK,MALE,0,641b0ead5c
12V0068,2012-03-18,442 CUMMINGS CT,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,16,BLACK,MALE,0,7b20caf84c
12H0034,2012-03-19,6400 E PRATT ST,CLOSED,SUSPECT,,,HOMICIDE,Firearm,0,0,34,BLACK,MALE,0,c404874050
12H0034,2012-03-19,6400 E PRATT ST,CLOSED,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE,Firearm,0,0,37,BLACK,MALE,0,9fd36bd7df
12V0069,2012-03-19,1400 WASHINGTON BLVD,CLOSED,SUSPECT,,,NON FATAL SHOOTING,Firearm,0,0,23,BLACK,MALE,0,83f3b3d6d4
12V0069,2012-03-19,1400 WASHINGTON BLVD,CLOSED,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,34,BLACK,MALE,0,ec1fa4a85a
12H0035,2012-03-20,1800 ASHBURTON ST,CLOSED,SUSPECT,,,HOMICIDE,Firearm,0,0,22,BLACK,MALE,0,23eb1e0843
12H0035,2012-03-20,1800 ASHBURTON ST,CLOSED,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE,Firearm,0,0,23,BLACK,MALE,0,0241fd3350
12V0070,2012-03-20,1100 WICKLOW RD,CLOSED,SUSPECT,,,NON FATAL SHOOTING,Firearm,0,0,21,BLACK,MALE,0,8c202d5e7c
12V0070,2012-03-20,1100 WICKLOW RD,CLOSED,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,49,BLACK,MALE,0,ebbee16b80
12H0036,2012-03-21,1400 TRACTION ST,OPEN,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE,Firearm,0,0,24,BLACK,MALE,0,adfdbacdd6
12V0071,2012-03-21,3715 WOODBINE AV,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,54,BLACK,MALE,0,5df5c681b1
12H0037,2012-03-23,500 E 21ST ST,OPEN,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE,Firearm,0,0,20,BLACK,MALE,0,4b609e19bc
12H0038,2012-03-24,800 W FAYETTE ST,OPEN,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE,Firearm,0,0,18,BLACK,MALE,0,d02241e933
12V0073,2012-03-24,2009 EDMONDSON AV,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,35,BLACK,MALE,0,2f32c00f30
12H0039,2012-03-25,4108 IDAHO AV,CLOSED,SUSPECT,,,HOMICIDE,Firearm,0,0,25,BLACK,MALE,0,1f33e288e4
12H0039,2012-03-25,4108 IDAHO AV,CLOSED,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE,Firearm,0,0,26,BLACK,MALE,0,914dd11c4e
12V0074,2012-03-25,1300 N CAREY ST,CLOSED,SUSPECT,,,NON FATAL SHOOTING,Firearm,0,0,19,BLACK,MALE,0,2ad0bbb1bf
12V0074,2012-03-25,1300 N CAREY ST,CLOSED,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,28,BLACK,MALE,0,e91950e4c2
12V0075,2012-03-25,513 S PULASKI ST,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,21,BLACK,MALE,0,9d1c726b06
12V0076,2012-03-25,3500 SINCLAIR LA,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,18,BLACK,FEMALE,0,c720fe0dbd
12V0077,2012-03-26,1100 STEELTON AV,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,37,BLACK,MALE,0,d6f08bc7a8
12V0078,2012-03-26,5400 CRISMER AV,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,21,BLACK,MALE,0,6c50212ca8
12H0041,2012-03-27,6200 PIONEER DR,OPEN,SUSPECT,,,HOMICIDE,Firearm,0,0,22,BLACK,MALE,0,a106a7c5fb
12H0041,2012-03-27,6200 PIONEER DR,OPEN,SUSPECT,,,HOMICIDE,Firearm,0,0,23,BLACK,MALE,0,e4df573e4d
12H0041,2012-03-27,6200 PIONEER DR,OPEN,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE,Firearm,0,0,19,BLACK,MALE,0,e8a3776f84
12V0081,2012-03-29,900 VALLEY ST,CLOSED,SUSPECT,,,NON FATAL SHOOTING,Firearm,0,0,59,BLACK,MALE,0,b94e79d987
12V0081,2012-03-29,900 VALLEY ST,CLOSED,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,25,BLACK,MALE,0,15f9ff1c0d
12V0082,2012-03-29,3600 GWYNN OAK AV,CLOSED,SUSPECT,,,NON FATAL SHOOTING,Firearm,0,0,20,BLACK,MALE,0,ace488be63
12V0082,2012-03-29,3600 GWYNN OAK AV,CLOSED,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,19,BLACK,MALE,1,3f09e83030
12H0043,2012-03-30,908 VALLEY ST,CLOSED,SUSPECT,,,HOMICIDE,Firearm,0,0,26,BLACK,MALE,0,f2730418ff
12H0043,2012-03-30,908 VALLEY ST,CLOSED,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE,Firearm,0,0,59,BLACK,MALE,0,b94e79d987
12H0045,2012-04-01,1000 E 22ND ST,OPEN,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE,Firearm,0,0,29,BLACK,MALE,0,1a56b21efb
12H0046,2012-04-01,1100 E BELVEDERE AV,OPEN,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE,Firearm,0,0,19,BLACK,MALE,0,e825216c39
12V0083,2012-04-01,5300 GIST AV,CLOSED,SUSPECT,,,NON FATAL SHOOTING,Firearm,0,0,40,BLACK,MALE,0,705cfe63d7
12V0083,2012-04-01,5300 GIST AV,CLOSED,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,25,BLACK,MALE,0,a9a50b7d95
12V0084,2012-04-01,600 GEORGE ST,CLOSED,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,48,BLACK,MALE,0,7c15d99d67
12H0047,2012-04-02,900 BELGIAN AV,CLOSED,SUSPECT,,,HOMICIDE,Firearm,0,0,29,BLACK,MALE,0,4650087dce
12H0047,2012-04-02,900 BELGIAN AV,CLOSED,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE,Firearm,0,0,30,BLACK,MALE,0,7a1ca982cf
12V0085,2012-04-02,5300 BOSWORTH AV,CLOSED,SUSPECT,,,NON FATAL SHOOTING,Firearm,0,0,18,BLACK,MALE,0,0213e6f2d5
12V0085,2012-04-02,5300 BOSWORTH AV,CLOSED,SUSPECT,,,NON FATAL SHOOTING,Firearm,0,0,17,BLACK,MALE,0,83b2d1330e
12V0085,2012-04-02,5300 BOSWORTH AV,CLOSED,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,23,BLACK,MALE,0,4d38709843
12V0087,2012-04-05,2821 BOARMAN AV,CLOSED,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,20,BLACK,MALE,0,7c1011605a
12V0088,2012-04-06,1200 W NORTH AV,CLOSED,SUSPECT,,,NON FATAL SHOOTING,Firearm,0,0,26,BLACK,MALE,1,0614c352ac
12V0088,2012-04-06,1200 W NORTH AV,CLOSED,SUSPECT,,,NON FATAL SHOOTING,Firearm,0,0,20,BLACK,MALE,0,2eb38ac852
12V0088,2012-04-06,1200 W NORTH AV,CLOSED,SUSPECT,,,NON FATAL SHOOTING,Firearm,0,0,25,BLACK,MALE,0,f5a8815adc
12V0088,2012-04-06,1200 W NORTH AV,CLOSED,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,42,BLACK,MALE,0,2b1fa0511e
12V0088,2012-04-06,1200 W NORTH AV,CLOSED,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,28,BLACK,MALE,0,2e7f07b7f4
12H0048,2012-04-07,1700 N CALHOUN ST,CLOSED,SUSPECT,,,HOMICIDE,Firearm,0,0,39,BLACK,MALE,0,ccf61552ad
12H0048,2012-04-07,1700 N CALHOUN ST,CLOSED,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE,Firearm,0,0,37,BLACK,MALE,0,73ec958712
12H0049,2012-04-08,1400 FILLMORE ST,CLOSED,SUSPECT,,,HOMICIDE,Firearm,0,0,27,BLACK,MALE,0,196355090d
12H0049,2012-04-08,1400 FILLMORE ST,CLOSED,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE,Firearm,0,0,33,BLACK,MALE,0,95154f4182
12H0050,2012-04-08,1400 HOLBROOK ST,CLOSED,SUSPECT,,,HOMICIDE,Firearm,0,0,28,BLACK,MALE,0,b3c97b10ca
12H0050,2012-04-08,1400 HOLBROOK ST,CLOSED,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE,Firearm,0,0,22,BLACK,MALE,0,d9cacceb5e
12V0089,2012-04-08,5400 JONQUIL AV,CLOSED,SUSPECT,,,NON FATAL SHOOTING,Firearm,0,0,27,BLACK,MALE,0,7aca1f04e6
12V0089,2012-04-08,5400 JONQUIL AV,CLOSED,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,18,BLACK,MALE,0,645ed82687
12H0051,2012-04-09,800 JACK ST,CLOSED,SUSPECT,,,HOMICIDE,Firearm,0,0,34,BLACK,MALE,0,c7f346af37
12H0051,2012-04-09,800 JACK ST,CLOSED,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE,Firearm,0,0,36,BLACK,MALE,0,68422691c9
12V0091,2012-04-10,500 W LANVALE ST,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,28,BLACK,MALE,0,406d15441f
12V0091,2012-04-10,500 W LANVALE ST,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,38,BLACK,MALE,0,792d262231
12V0092,2012-04-11,2500 E CHASE ST,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,21,BLACK,MALE,0,98d1a1e906
12V0093,2012-04-12,1923 MC CULLOH ST,CLOSED,SUSPECT,,,NON FATAL SHOOTING,Firearm,0,0,18,BLACK,MALE,0,f2e182e5bb
12V0093,2012-04-12,1923 MC CULLOH ST,CLOSED,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,21,BLACK,MALE,0,fcfb8cc9bf
12H0052,2012-04-14,400 WATTY CT,OPEN,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE,Firearm,0,0,23,BLACK,MALE,0,89779e6566
12H0053,2012-04-14,2000 RAYNER AV,OPEN,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE,Firearm,0,0,31,BLACK,MALE,0,283241d051
12H0054,2012-04-14,1900 ETTING ST,CLOSED,SUSPECT,,,HOMICIDE,Firearm,0,0,29,BLACK,MALE,0,9dc8ef541a
12H0054,2012-04-14,1900 ETTING ST,CLOSED,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE,Firearm,0,0,34,BLACK,MALE,0,d72ff4c589
12V0094,2012-04-14,5000 PALMER AV,CLOSED,SUSPECT,,,NON FATAL SHOOTING,Firearm,0,0,19,BLACK,MALE,0,31b1b567aa
12V0094,2012-04-14,5000 PALMER AV,CLOSED,SUSPECT,,,NON FATAL SHOOTING,Firearm,0,0,18,BLACK,MALE,0,b772aeba5b
12V0094,2012-04-14,5000 PALMER AV,CLOSED,SUSPECT,,,NON FATAL SHOOTING,Firearm,0,0,21,BLACK,MALE,0,ba3cce374d
12V0094,2012-04-14,5000 PALMER AV,CLOSED,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,39,BLACK,MALE,0,02772fc08f
12H0055,2012-04-16,1300 AISQUITH ST,OPEN,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE,Firearm,0,0,26,BLACK,MALE,0,0626713ac0
12H0056,2012-04-16,4700 LIBERTY HEIGHTS AV,OPEN,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE,Firearm,0,0,34,BLACK,MALE,0,dfa4c7692e
12V0096,2012-04-16,1600 DELANO CT,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,21,BLACK,MALE,0,eb2ec349b4
12H0057,2012-04-17,1700 N SPRING ST,OPEN,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE,Firearm,0,0,29,BLACK,MALE,0,6555a16e3f
12V0097,2012-04-17,1800 N REGESTER ST,CLOSED,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,32,BLACK,MALE,0,c8fe72e3d6
12V0098,2012-04-17,1100 MYRTLE AV,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,28,BLACK,MALE,0,7b56c8e3a9
12V0099,2012-04-17,5700 WABASH AV,OPEN,PERSON OF INTEREST,,,NON FATAL SHOOTING,Firearm,1,0,23,BLACK,MALE,0,f7728b64d9
12V0099,2012-04-17,5700 WABASH AV,OPEN,PERSON OF INTEREST,,,NON FATAL SHOOTING,Firearm,1,0,25,BLACK,MALE,0,f7728b64d9
12V0099,2012-04-17,5700 WABASH AV,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,40,BLACK,MALE,0,b51b8e2abb
12H0058,2012-04-18,3209 BELAIR RD,OPEN,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE,Firearm,0,0,33,BLACK,MALE,0,9883b7e78d
12V0100,2012-04-20,3317 CLIFTMONT AV,CLOSED,SUSPECT,,,NON FATAL SHOOTING,Firearm,0,0,29,BLACK,MALE,0,1c46493a95
12V0100,2012-04-20,3317 CLIFTMONT AV,CLOSED,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,20,BLACK,MALE,0,45d74e26a5
12V0101,2012-04-20,400 N ROBINSON ST,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,28,BLACK,MALE,0,db862609bf
12V0102,2012-04-21,625 N ROBINSON ST,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,20,BLACK,MALE,0,174f770275
12V0103,2012-04-22,2000 W BALTIMORE ST,CLOSED,SUSPECT,,,NON FATAL SHOOTING,Firearm,0,0,40,BLACK,MALE,0,cf37996e60
12V0103,2012-04-22,2000 W BALTIMORE ST,CLOSED,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,52,WHITE,MALE,0,70e3dd04cd
12V0104,2012-04-22,2600 SHIRLEY AV,CLOSED,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,28,BLACK,MALE,0,934e038cd4
12H0059,2012-04-23,2701 BOARMAN AV,OPEN,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE,Firearm,0,0,19,BLACK,MALE,0,13dc13cb12
12H0061,2012-04-23,1500 W NORTH AV,CLOSED,SUSPECT,,,HOMICIDE,Firearm,0,0,31,BLACK,MALE,0,ba7c3e1533
12H0061,2012-04-23,1500 W NORTH AV,CLOSED,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE,Firearm,0,0,44,BLACK,MALE,0,198695071f
12H0062,2012-04-24,4100 NORFOLK AV,OPEN,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE,Firearm,0,0,59,BLACK,MALE,0,0af860ebe9
12V0105,2012-04-24,4800 NORTHWOOD DR,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,22,BLACK,MALE,0,11b6964369
12V0106,2012-04-25,3336 ELMORA AV,CLOSED,SUSPECT,,,NON FATAL SHOOTING,Firearm,0,0,21,BLACK,MALE,0,22b66df554
12V0106,2012-04-25,3336 ELMORA AV,CLOSED,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,36,BLACK,MALE,0,86b2788496
12V0107,2012-04-27,2000 EAGLE ST,CLOSED,SUSPECT,,,NON FATAL SHOOTING,Firearm,0,0,30,BLACK,MALE,0,560f2a46b4
12V0107,2012-04-27,2000 EAGLE ST,CLOSED,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,27,BLACK,MALE,0,a36de3d83f
12V0108,2012-04-27,3300 W LEXINGTON ST,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,23,BLACK,MALE,0,53f29d1ddd
12H0066,2012-04-28,3441 RAVENWOOD AV,OPEN,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE,Firearm,0,0,51,BLACK,MALE,0,19d2f3224f
12V0109,2012-04-30,4100 AUDREY AV,CLOSED,SUSPECT,,,NON FATAL SHOOTING,Firearm,0,0,22,BLACK,MALE,0,fa23ba8eb4
12V0109,2012-04-30,4100 AUDREY AV,CLOSED,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,17,BLACK,MALE,0,ddf5d84d61
12V0110,2012-05-01,1201 W PRATT ST,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,35,BLACK,MALE,0,3f81f9a77a
12V0112,2012-05-01,100 ANNABEL AV,CLOSED,SUSPECT,,,NON FATAL SHOOTING,Firearm,0,0,16,BLACK,MALE,0,4a1a262683
12V0112,2012-05-01,100 ANNABEL AV,CLOSED,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,43,BLACK,MALE,0,09fe10af0f
12V0113,2012-05-01,300 S CATHERINE ST,CLOSED,SUSPECT,,,NON FATAL SHOOTING,Firearm,0,0,21,BLACK,MALE,0,290ae40a5b
12V0113,2012-05-01,300 S CATHERINE ST,CLOSED,SUSPECT,,,NON FATAL SHOOTING,Firearm,0,0,27,BLACK,MALE,0,aef642e850
12V0113,2012-05-01,300 S CATHERINE ST,CLOSED,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,21,BLACK,MALE,0,3b9d2d305a
12V0113,2012-05-01,300 S CATHERINE ST,CLOSED,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,30,BLACK,MALE,0,66fcdf0291
12V0115,2012-05-02,800 N PATTERSON PARK AV,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,28,BLACK,MALE,0,e7d40f9bbb
12H0068,2012-05-04,4001 ALTO RD,CLOSED,SUSPECT,,,HOMICIDE,Firearm,0,0,25,BLACK,MALE,0,1a46012f75
12H0068,2012-05-04,4001 ALTO RD,CLOSED,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE,Firearm,0,0,18,BLACK,MALE,0,76088a6cd0
12V0116,2012-05-04,2500 N EDGECOMBE CIR,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,30,BLACK,MALE,0,d3d97a7d91
12V0117,2012-05-04,700 N PORT ST,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,43,BLACK,MALE,0,8fcb37d0e6
12V0118,2012-05-05,5200 FAIRLAWN AV,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,43,BLACK,MALE,0,6579399a0e
12V0119,2012-05-05,2700 W BALTIMORE ST,CLOSED,SUSPECT,,,NON FATAL SHOOTING,Firearm,0,0,22,BLACK,MALE,0,b57f8ce48f
12V0119,2012-05-05,2700 W BALTIMORE ST,CLOSED,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,47,BLACK,MALE,0,81b2bd8d9b
12H0069,2012-05-06,3007 OAKLEY AV,OPEN,PERSON OF INTEREST,,,HOMICIDE,Firearm,1,0,20,BLACK,MALE,0,8e3061ffbc
12H0069,2012-05-06,3007 OAKLEY AV,OPEN,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE,Firearm,0,0,21,BLACK,MALE,0,2670074c25
12H0070,2012-05-08,3400 PIEDMONT AV,OPEN,SUSPECT,,,HOMICIDE,Firearm,0,0,26,BLACK,MALE,0,514d8a4d8d
12H0070,2012-05-08,3400 PIEDMONT AV,OPEN,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE,Firearm,0,0,28,BLACK,MALE,0,272e5b1ab8
12H0071,2012-05-08,1100 E 20TH ST,OPEN,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE,Firearm,0,0,28,BLACK,MALE,0,934e038cd4
12H0072,2012-05-08,600 N EUTAW ST,OPEN,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE,Firearm,0,0,19,BLACK,MALE,0,b6ca5991f6
12V0121,2012-05-11,800 BRIDGEVIEW RD,CLOSED,SUSPECT,,,NON FATAL SHOOTING,Firearm,0,0,18,BLACK,MALE,0,3a9f5c471a
12V0121,2012-05-11,800 BRIDGEVIEW RD,CLOSED,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,27,BLACK,MALE,0,ef172ddf1e
12V0122,2012-05-12,2800 WEGWORTH LA,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,25,BLACK,MALE,1,96f1a5a41a
12V0123,2012-05-12,3200 E NORTHERN PKWY,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,36,BLACK,FEMALE,0,3a6131ff00
12H0075,2012-05-13,4000 W FRANKLIN ST,OPEN,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE,Firearm,0,0,33,BLACK,MALE,0,1df938bc01
12H0076,2012-05-13,1600 GOUGH ST,CLOSED,SUSPECT,,,HOMICIDE,Firearm,0,0,22,BLACK,MALE,0,cf03fff4a6
12H0076,2012-05-13,1600 GOUGH ST,CLOSED,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE,Firearm,0,0,24,BLACK,MALE,0,656c2f8f5b
12H0077,2012-05-13,1634 E 32ND ST,CLOSED,SUSPECT,,,HOMICIDE,Firearm,0,0,19,BLACK,MALE,0,643be33c70
12H0077,2012-05-13,1634 E 32ND ST,CLOSED,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE,Firearm,0,0,19,BLACK,MALE,0,4c00e8ef09
12V0124,2012-05-13,1600 CHILTON ST,CLOSED,SUSPECT,,,NON FATAL SHOOTING,Firearm,0,0,18,BLACK,MALE,0,80dd9a4578
12V0124,2012-05-13,1600 CHILTON ST,CLOSED,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,1,,BLACK,MALE,0,62e0084d5c
12H0078,2012-05-14,1100 N MILTON AV,OPEN,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE,Firearm,0,0,27,BLACK,MALE,0,301c5bf0e8
12V0126,2012-05-15,600 BRISBANE RD,CLOSED,SUSPECT,,,NON FATAL SHOOTING,Firearm,0,0,43,BLACK,MALE,0,481cb0d9ad
12V0126,2012-05-15,600 BRISBANE RD,CLOSED,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,24,BLACK,MALE,0,7b9007bbfa
12V0126,2012-05-15,600 BRISBANE RD,CLOSED,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,25,BLACK,MALE,0,ec8c002c72
12H0079,2012-05-16,2000 FREDERICK AV,OPEN,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE,Firearm,0,0,35,BLACK,MALE,0,0310e4fa47
12H0080,2012-05-18,2600 MATHEWS ST,OPEN,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE,Firearm,0,0,20,BLACK,MALE,0,445075fa8c
12V0127,2012-05-19,1200 AISQUITH ST,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,31,BLACK,MALE,0,2cc1e09958
12V0127,2012-05-19,1200 AISQUITH ST,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,28,BLACK,MALE,0,46bc05a9a2
12V0128,2012-05-19,1900 MOSHER ST,CLOSED,SUSPECT,,,NON FATAL SHOOTING,Firearm,0,0,23,BLACK,MALE,0,cbc53e0ef2
